content_id,ctr,days_since_last_update,search_volume,score,reason_code,action,rank
content_5e387e075b1e,0.18,104,10.0,1,STALE,MONITOR,18454
content_5e43e1b6a9a4,0.14,104,0.0,1,STALE,MONITOR,18455
content_5e4e7b5040b9,0.43,13,260.0,1,HIGH_VOLUME,MONITOR,18456
content_5e526b380390,0.35,20,30.0,1,HIGH_VOLUME,MONITOR,18457
content_5e5318a747c8,0.25,104,0.0,1,STALE,MONITOR,18458
content_5e534a835454,0.16,5,590.0,1,HIGH_VOLUME,MONITOR,18459
content_5e66517bb7ab,0.22,104,0.0,1,STALE,MONITOR,18460
content_5e6e127e06e3,0.67,20,30.0,1,HIGH_VOLUME,MONITOR,18461
content_5e7478745cdb,0.08,104,0.0,1,STALE,MONITOR,18462
content_5e81f439d088,0.25,104,0.0,1,STALE,MONITOR,18463
content_5e85d556a9eb,0.43,104,10.0,1,STALE,MONITOR,18464
content_5e898a63bff9,0.09,104,0.0,1,STALE,MONITOR,18465
content_5e8fbcd7df43,0.1,104,0.0,1,STALE,MONITOR,18466
content_5ea8d5d3052a,0.09,104,0.0,1,STALE,MONITOR,18467
content_5eba7a5beb28,0.79,104,10.0,1,STALE,MONITOR,18468
content_5ebae1ab7196,0.85,20,30.0,1,HIGH_VOLUME,MONITOR,18469
content_5ecb89199ba2,0.51,104,0.0,1,STALE,MONITOR,18470
content_5edcd3b8439f,0.26,104,10.0,1,STALE,MONITOR,18471
content_5edd8f8493ed,0.25,13,140.0,1,HIGH_VOLUME,MONITOR,18472
content_5ef037068d32,0.33,104,10.0,1,STALE,MONITOR,18473
content_5f18e646bc94,0.24,104,20.0,1,STALE,MONITOR,18474
content_5f1a3348f24c,0.28,104,10.0,1,STALE,MONITOR,18475
content_5f2e3e8f4d17,0.09,104,0.0,1,STALE,MONITOR,18476
content_5f405101068d,1.27,104,0.0,1,STALE,MONITOR,18477
content_5f437fa67a68,0.16,22,40.0,1,HIGH_VOLUME,MONITOR,18478
content_5f491e22d2d3,0.15,104,10.0,1,STALE,MONITOR,18479
content_5f50f7e71d5e,0.21,104,20.0,1,STALE,MONITOR,18480
content_5f5a1733c322,0.38,104,20.0,1,STALE,MONITOR,18481
content_5f6eb48cf474,0.2,104,0.0,1,STALE,MONITOR,18482
content_5f6fdca0518c,0.19,104,10.0,1,STALE,MONITOR,18483
content_5f700f5a92ca,0.12,104,10.0,1,STALE,MONITOR,18484
content_5f809692e49a,0.24,104,0.0,1,STALE,MONITOR,18485
content_5f819ff7d867,0.09,104,0.0,1,STALE,MONITOR,18486
content_5f81f901e2e6,0.32,104,0.0,1,STALE,MONITOR,18487
content_5fa2c74ef8b8,0.74,104,10.0,1,STALE,MONITOR,18488
content_5faf9ff67c77,0.2,20,140.0,1,HIGH_VOLUME,MONITOR,18489
content_5fb3a5dd91c9,0.45,104,10.0,1,STALE,MONITOR,18490
content_5fbd5c2159b7,0.99,104,20.0,1,STALE,MONITOR,18491
content_5fe2e1c3e646,0.52,20,90.0,1,HIGH_VOLUME,MONITOR,18492
content_5ff40bea6f25,0.36,104,10.0,1,STALE,MONITOR,18493
content_600f73e5794d,0.41,104,0.0,1,STALE,MONITOR,18494
content_60123900c537,0.3,104,0.0,1,STALE,MONITOR,18495
content_601668f3aabe,0.28,13,140.0,1,HIGH_VOLUME,MONITOR,18496
content_601bb22ff8d9,0.99,104,10.0,1,STALE,MONITOR,18497
content_601f7d6e9761,0.7,104,10.0,1,STALE,MONITOR,18498
content_602699783673,0.74,104,0.0,1,STALE,MONITOR,18499
content_60334d69624b,0.13,104,0.0,1,STALE,MONITOR,18500
content_6037aa0e513d,0.65,104,0.0,1,STALE,MONITOR,18501
content_603b24b79c8a,0.18,104,0.0,1,STALE,MONITOR,18502
content_603cb9123de6,0.23,22,50.0,1,HIGH_VOLUME,MONITOR,18503
content_60528f64fe02,0.23,104,0.0,1,STALE,MONITOR,18504
content_60600935f66d,0.42,104,0.0,1,STALE,MONITOR,18505
content_6075f0feb775,1.43,104,0.0,1,STALE,MONITOR,18506
content_608a29064264,0.12,104,0.0,1,STALE,MONITOR,18507
content_609a5b19ff03,0.29,104,10.0,1,STALE,MONITOR,18508
content_609b5344f168,0.11,104,0.0,1,STALE,MONITOR,18509
content_609c24246177,0.19,7,1900.0,1,HIGH_VOLUME,MONITOR,18510
content_60b286f9ce37,0.12,104,10.0,1,STALE,MONITOR,18511
content_60b8ae9556b6,0.39,22,90.0,1,HIGH_VOLUME,MONITOR,18512
content_60bd44a91d5c,0.11,104,10.0,1,STALE,MONITOR,18513
content_60c4893828c7,0.18,22,590.0,1,HIGH_VOLUME,MONITOR,18514
content_60d47bc3351c,0.58,20,30.0,1,HIGH_VOLUME,MONITOR,18515
content_60e808358737,1.15,104,0.0,1,STALE,MONITOR,18516
content_60e82604d07a,0.13,104,20.0,1,STALE,MONITOR,18517
content_60ecb770a989,0.34,104,0.0,1,STALE,MONITOR,18518
content_6109e35fbc01,0.71,104,10.0,1,STALE,MONITOR,18519
content_61223063c6e9,0.35,104,10.0,1,STALE,MONITOR,18520
content_6123062ebd46,0.52,104,0.0,1,STALE,MONITOR,18521
content_6127d011ec32,0.26,20,590.0,1,HIGH_VOLUME,MONITOR,18522
content_6129bdf179ba,0.46,104,10.0,1,STALE,MONITOR,18523
content_6129f7bffa72,0.08,22,30.0,1,HIGH_VOLUME,MONITOR,18524
content_612fdfb2d646,0.26,104,10.0,1,STALE,MONITOR,18525
content_6144912b17ff,0.1,104,10.0,1,STALE,MONITOR,18526
content_614c48f8740f,0.2,104,0.0,1,STALE,MONITOR,18527
content_615cb7cf00e5,0.78,20,140.0,1,HIGH_VOLUME,MONITOR,18528
content_615f9ffe9296,0.3,104,10.0,1,STALE,MONITOR,18529
content_61756bab723f,0.08,104,10.0,1,STALE,MONITOR,18530
content_617d3efa8dff,0.13,22,70.0,1,HIGH_VOLUME,MONITOR,18531
content_61873e150f71,0.16,104,0.0,1,STALE,MONITOR,18532
content_618e46af6ba7,0.32,104,0.0,1,STALE,MONITOR,18533
content_619ee7ba11f9,0.23,20,40.0,1,HIGH_VOLUME,MONITOR,18534
content_61b248d2df8f,0.13,104,10.0,1,STALE,MONITOR,18535
content_61c10426474c,0.08,104,0.0,1,STALE,MONITOR,18536
content_61c1cc3b0c07,3.57,104,0.0,1,STALE,MONITOR,18537
content_61cce40fd25a,0.31,104,10.0,1,STALE,MONITOR,18538
content_61cea1597438,0.11,104,0.0,1,STALE,MONITOR,18539
content_61f4a24677e0,0.16,13,170.0,1,HIGH_VOLUME,MONITOR,18540
content_6202c6261f49,0.19,20,140.0,1,HIGH_VOLUME,MONITOR,18541
content_62038db82eff,0.41,104,10.0,1,STALE,MONITOR,18542
content_6207744db7c8,0.19,20,50.0,1,HIGH_VOLUME,MONITOR,18543
content_621c9aa67a06,0.18,104,0.0,1,STALE,MONITOR,18544
content_6226ee6adc91,0.18,183,0.0,1,STALE,MONITOR,18545
content_62270d7389a7,0.32,104,20.0,1,STALE,MONITOR,18546
content_622acd10a22e,0.11,104,0.0,1,STALE,MONITOR,18547
content_623acf258441,0.16,104,0.0,1,STALE,MONITOR,18548
content_624b89ae5eba,3.13,20,880.0,1,HIGH_VOLUME,MONITOR,18549
content_6254768956a9,0.13,22,30.0,1,HIGH_VOLUME,MONITOR,18550
content_6258d3da5e18,0.08,104,0.0,1,STALE,MONITOR,18551
content_626a9cf8aaf9,0.63,104,10.0,1,STALE,MONITOR,18552
content_62805afb14c0,0.4,104,0.0,1,STALE,MONITOR,18553
content_6289dda30fc0,0.14,104,10.0,1,STALE,MONITOR,18554
content_628d03d823d8,0.4,104,10.0,1,STALE,MONITOR,18555
content_629495f8592a,0.58,104,10.0,1,STALE,MONITOR,18556
content_6294d2ddad1d,0.2,104,10.0,1,STALE,MONITOR,18557
content_62aa8a8a01d9,0.75,20,30.0,1,HIGH_VOLUME,MONITOR,18558
content_62ba5a3fbcd3,1.06,104,0.0,1,STALE,MONITOR,18559
content_62c3c0d4ec61,0.34,104,0.0,1,STALE,MONITOR,18560
content_62c42da31066,4.29,104,10.0,1,STALE,MONITOR,18561
content_62c55530d3b3,0.16,20,40.0,1,HIGH_VOLUME,MONITOR,18562
content_62d0407f1998,0.25,104,10.0,1,STALE,MONITOR,18563
content_62d6cbd1f731,0.7,104,0.0,1,STALE,MONITOR,18564
content_62e37736c612,0.26,20,50.0,1,HIGH_VOLUME,MONITOR,18565
content_62e38b517714,0.49,104,10.0,1,STALE,MONITOR,18566
content_62e5bbe809b1,0.09,104,0.0,1,STALE,MONITOR,18567
content_62f2e30b7532,0.26,104,0.0,1,STALE,MONITOR,18568
content_62f66fd2915d,0.29,20,70.0,1,HIGH_VOLUME,MONITOR,18569
content_6309ca5784df,0.19,104,0.0,1,STALE,MONITOR,18570
content_63138be04619,0.17,13,50.0,1,HIGH_VOLUME,MONITOR,18571
content_63166ec6e1cd,0.19,104,10.0,1,STALE,MONITOR,18572
content_631898d68008,0.13,104,0.0,1,STALE,MONITOR,18573
content_633aaa0cd74b,0.18,20,4400.0,1,HIGH_VOLUME,MONITOR,18574
content_634468169a22,0.11,104,20.0,1,STALE,MONITOR,18575
content_634a50fa7fad,1.83,104,10.0,1,STALE,MONITOR,18576
content_6354cb6fdbf2,0.12,104,0.0,1,STALE,MONITOR,18577
content_6356d9bd10d6,0.12,104,10.0,1,STALE,MONITOR,18578
content_6361fbc431f2,0.65,104,10.0,1,STALE,MONITOR,18579
content_63720c3d0feb,0.25,22,40.0,1,HIGH_VOLUME,MONITOR,18580
content_63789b83f23f,0.17,20,260.0,1,HIGH_VOLUME,MONITOR,18581
content_63828bf8d7a5,0.51,20,390.0,1,HIGH_VOLUME,MONITOR,18582
content_63844289113b,0.16,104,0.0,1,STALE,MONITOR,18583
content_638a3452c12f,0.21,104,0.0,1,STALE,MONITOR,18584
content_63963c7a4dba,0.17,104,0.0,1,STALE,MONITOR,18585
content_6398ce46c226,0.29,104,0.0,1,STALE,MONITOR,18586
content_639d279e1289,0.23,104,20.0,1,STALE,MONITOR,18587
content_63a3818ec6ef,0.93,104,10.0,1,STALE,MONITOR,18588
content_63a3e0cc9f62,1.18,104,0.0,1,STALE,MONITOR,18589
content_63c52831ef4e,0.08,104,20.0,1,STALE,MONITOR,18590
content_63c5cd559eaf,0.25,104,10.0,1,STALE,MONITOR,18591
content_63c7c23d7812,2.63,104,0.0,1,STALE,MONITOR,18592
content_63c88c75bb43,0.25,104,0.0,1,STALE,MONITOR,18593
content_63ca1f3d23a2,0.14,104,20.0,1,STALE,MONITOR,18594
content_63ccce1a850e,0.18,7,90.0,1,HIGH_VOLUME,MONITOR,18595
content_63ccfce0f1e1,0.62,104,20.0,1,STALE,MONITOR,18596
content_63cee69c265e,0.38,104,10.0,1,STALE,MONITOR,18597
content_63d0519f9abe,0.11,20,30.0,1,HIGH_VOLUME,MONITOR,18598
content_63dfb10d2ca8,0.14,25,40.0,1,HIGH_VOLUME,MONITOR,18599
content_63e487a137fc,0.09,104,10.0,1,STALE,MONITOR,18600
content_63ec9c633e71,0.25,20,90.0,1,HIGH_VOLUME,MONITOR,18601
content_63ee95de0cef,0.78,104,10.0,1,STALE,MONITOR,18602
content_63fff2a73f9c,0.63,104,10.0,1,STALE,MONITOR,18603
content_6407e34f5cd9,0.26,104,0.0,1,STALE,MONITOR,18604
content_641db3bce858,0.12,22,1900.0,1,HIGH_VOLUME,MONITOR,18605
content_642745013260,1.42,20,480.0,1,HIGH_VOLUME,MONITOR,18606
content_64373b8be1b4,0.18,25,260.0,1,HIGH_VOLUME,MONITOR,18607
content_643e37e70005,2.63,8,30.0,1,HIGH_VOLUME,MONITOR,18608
content_6468a28aa680,0.17,22,30.0,1,HIGH_VOLUME,MONITOR,18609
content_648325034d45,0.78,104,10.0,1,STALE,MONITOR,18610
content_649b9a0a73ab,1.24,104,0.0,1,STALE,MONITOR,18611
content_64aa9ff18a37,0.25,104,0.0,1,STALE,MONITOR,18612
content_64af609a6bd6,0.37,20,320.0,1,HIGH_VOLUME,MONITOR,18613
content_64bc62ceef57,0.31,20,30.0,1,HIGH_VOLUME,MONITOR,18614
content_64c4f57f3151,0.82,104,10.0,1,STALE,MONITOR,18615
content_64cdd152883f,0.33,104,0.0,1,STALE,MONITOR,18616
content_64d9dc2795ff,0.1,104,0.0,1,STALE,MONITOR,18617
content_64e13336badd,0.29,20,40.0,1,HIGH_VOLUME,MONITOR,18618
content_64e5060f40e8,0.16,104,10.0,1,STALE,MONITOR,18619
content_64e6fa80a9e0,0.47,20,30.0,1,HIGH_VOLUME,MONITOR,18620
content_64e9379f38e3,0.24,20,480.0,1,HIGH_VOLUME,MONITOR,18621
content_64f384d1241a,0.09,104,10.0,1,STALE,MONITOR,18622
content_64f497a12f72,0.18,104,20.0,1,STALE,MONITOR,18623
content_64fa31b68bbc,0.51,104,10.0,1,STALE,MONITOR,18624
content_6501dc199c51,0.09,104,10.0,1,STALE,MONITOR,18625
content_650269882456,0.24,104,0.0,1,STALE,MONITOR,18626
content_6507e3864625,5.88,20,30.0,1,HIGH_VOLUME,MONITOR,18627
content_6526cce1bce6,0.11,22,480.0,1,HIGH_VOLUME,MONITOR,18628
content_652b15f13447,0.19,104,10.0,1,STALE,MONITOR,18629
content_6540a09c04c2,0.34,104,20.0,1,STALE,MONITOR,18630
content_654b1fa84681,0.17,104,20.0,1,STALE,MONITOR,18631
content_654ec74fd795,0.18,22,40.0,1,HIGH_VOLUME,MONITOR,18632
content_6553f210db6d,0.38,104,20.0,1,STALE,MONITOR,18633
content_656862e35fb6,0.29,104,0.0,1,STALE,MONITOR,18634
content_6572c9c161a9,0.45,104,10.0,1,STALE,MONITOR,18635
content_6580abc67486,0.19,8,30.0,1,HIGH_VOLUME,MONITOR,18636
content_65829f297887,1.21,8,110.0,1,HIGH_VOLUME,MONITOR,18637
content_6589c04b58ce,2.44,22,30.0,1,HIGH_VOLUME,MONITOR,18638
content_6589ca24d76b,0.46,22,170.0,1,HIGH_VOLUME,MONITOR,18639
content_658a39f88a25,0.29,25,30.0,1,HIGH_VOLUME,MONITOR,18640
content_658f2de1b119,0.23,104,0.0,1,STALE,MONITOR,18641
content_65928b5a290f,0.11,20,30.0,1,HIGH_VOLUME,MONITOR,18642
content_65a9f75083de,0.29,104,20.0,1,STALE,MONITOR,18643
content_65b4d51fd2a7,0.17,104,0.0,1,STALE,MONITOR,18644
content_65bf969d1247,0.09,104,20.0,1,STALE,MONITOR,18645
content_65e4c2bf0531,0.24,20,70.0,1,HIGH_VOLUME,MONITOR,18646
content_65ea0e49d20e,0.45,104,0.0,1,STALE,MONITOR,18647
content_65f150abbdc2,0.53,104,0.0,1,STALE,MONITOR,18648
content_65f8f6c0865b,0.41,104,0.0,1,STALE,MONITOR,18649
content_65fde7375946,0.21,104,0.0,1,STALE,MONITOR,18650
content_66026231da05,0.73,104,10.0,1,STALE,MONITOR,18651
content_6604450b86f5,0.15,104,0.0,1,STALE,MONITOR,18652
content_6606686cb1dd,0.59,104,10.0,1,STALE,MONITOR,18653
content_6607847e4454,0.13,104,0.0,1,STALE,MONITOR,18654
content_6608ee49879a,0.36,104,10.0,1,STALE,MONITOR,18655
content_660c4d01a56d,0.57,104,10.0,1,STALE,MONITOR,18656
content_66135ca48e9f,0.47,104,0.0,1,STALE,MONITOR,18657
content_661a51d3130e,0.1,104,20.0,1,STALE,MONITOR,18658
content_661d61ddc5a9,0.99,20,390.0,1,HIGH_VOLUME,MONITOR,18659
content_661ea7b86418,0.91,104,20.0,1,STALE,MONITOR,18660
content_663ee9569ab2,0.34,20,70.0,1,HIGH_VOLUME,MONITOR,18661
content_663f472eee7a,0.88,104,0.0,1,STALE,MONITOR,18662
content_6641b9dd839b,0.53,104,0.0,1,STALE,MONITOR,18663
content_664c76db7888,1.33,104,0.0,1,STALE,MONITOR,18664
content_665c5a87cc8c,0.21,22,50.0,1,HIGH_VOLUME,MONITOR,18665
content_666604ec3fc1,2.86,104,0.0,1,STALE,MONITOR,18666
content_666a1676052d,0.12,22,210.0,1,HIGH_VOLUME,MONITOR,18667
content_667067c26455,0.17,104,0.0,1,STALE,MONITOR,18668
content_6670879bda95,0.29,41,30.0,1,HIGH_VOLUME,MONITOR,18669
content_6677fd6c4ea5,0.17,104,10.0,1,STALE,MONITOR,18670
content_66816d5d9f31,0.22,104,0.0,1,STALE,MONITOR,18671
content_668f89aa5c3e,0.39,20,320.0,1,HIGH_VOLUME,MONITOR,18672
content_669002b0d77b,0.66,104,0.0,1,STALE,MONITOR,18673
content_669035984578,1.45,104,0.0,1,STALE,MONITOR,18674
content_66af92bf73ff,0.1,22,170.0,1,HIGH_VOLUME,MONITOR,18675
content_66b8b655fbf3,0.81,20,880.0,1,HIGH_VOLUME,MONITOR,18676
content_66bbdc2e2fca,0.45,104,20.0,1,STALE,MONITOR,18677
content_66beb49f7302,0.17,104,10.0,1,STALE,MONITOR,18678
content_66c328b5bbdf,0.38,104,0.0,1,STALE,MONITOR,18679
content_66c417166f26,1.6,104,0.0,1,STALE,MONITOR,18680
content_66c8178cedc6,1.51,104,0.0,1,STALE,MONITOR,18681
content_66d0af18b66f,0.41,104,0.0,1,STALE,MONITOR,18682
content_66d756692c55,1.03,20,70.0,1,HIGH_VOLUME,MONITOR,18683
content_66f9156055d3,0.77,104,20.0,1,STALE,MONITOR,18684
content_67021fcf60c7,0.13,11,30.0,1,HIGH_VOLUME,MONITOR,18685
content_670b08a87508,0.29,104,20.0,1,STALE,MONITOR,18686
content_671329ba5d32,0.36,20,1900.0,1,HIGH_VOLUME,MONITOR,18687
content_671b37551d99,0.35,104,0.0,1,STALE,MONITOR,18688
content_672807cea271,0.1,104,10.0,1,STALE,MONITOR,18689
content_672e0e61d36b,0.79,22,70.0,1,HIGH_VOLUME,MONITOR,18690
content_6730a66dd62d,0.65,104,0.0,1,STALE,MONITOR,18691
content_673324af4741,0.35,104,0.0,1,STALE,MONITOR,18692
content_673976612e75,0.97,104,0.0,1,STALE,MONITOR,18693
content_673a94d2fb58,0.31,22,210.0,1,HIGH_VOLUME,MONITOR,18694
content_674b1004501d,0.13,104,10.0,1,STALE,MONITOR,18695
content_674c6a89998c,0.12,104,0.0,1,STALE,MONITOR,18696
content_6762e0dd1119,0.3,104,0.0,1,STALE,MONITOR,18697
content_676627af2611,0.17,104,0.0,1,STALE,MONITOR,18698
content_676a8f52ed36,0.52,20,40.0,1,HIGH_VOLUME,MONITOR,18699
content_6779f2b0058c,0.2,104,20.0,1,STALE,MONITOR,18700
content_677efe624801,0.44,104,10.0,1,STALE,MONITOR,18701
content_678d3bfdd6d5,1.11,104,10.0,1,STALE,MONITOR,18702
content_6799ef15e250,0.82,20,1600.0,1,HIGH_VOLUME,MONITOR,18703
content_67a766790dd2,0.18,106,0.0,1,STALE,MONITOR,18704
content_67b2b7270210,0.54,104,0.0,1,STALE,MONITOR,18705
content_67bb2b82a753,0.31,104,20.0,1,STALE,MONITOR,18706
content_67bcb7d57c1d,0.72,104,20.0,1,STALE,MONITOR,18707
content_67d4dae87fcb,0.24,22,70.0,1,HIGH_VOLUME,MONITOR,18708
content_67d93ee0b25d,0.14,104,10.0,1,STALE,MONITOR,18709
content_67eabbf4ef55,0.96,104,10.0,1,STALE,MONITOR,18710
content_6803351bd138,0.13,104,0.0,1,STALE,MONITOR,18711
content_6806bea1b354,0.25,104,0.0,1,STALE,MONITOR,18712
content_680f612e343a,0.08,104,10.0,1,STALE,MONITOR,18713
content_68143b9ea62c,0.12,104,0.0,1,STALE,MONITOR,18714
content_681d93f6924d,0.13,104,10.0,1,STALE,MONITOR,18715
content_684314aa14b6,0.13,104,0.0,1,STALE,MONITOR,18716
content_68452f365b7d,0.32,104,0.0,1,STALE,MONITOR,18717
content_6847b41c8804,0.19,14,30.0,1,HIGH_VOLUME,MONITOR,18718
content_68494b5c9b20,0.13,104,10.0,1,STALE,MONITOR,18719
content_684a74eddb5a,0.11,20,50.0,1,HIGH_VOLUME,MONITOR,18720
content_6850d4220be6,0.18,104,0.0,1,STALE,MONITOR,18721
content_68548bc731c8,0.59,104,0.0,1,STALE,MONITOR,18722
content_685e48f567b5,0.24,104,0.0,1,STALE,MONITOR,18723
content_68694e236918,0.09,104,10.0,1,STALE,MONITOR,18724
content_687490d659a9,0.12,104,0.0,1,STALE,MONITOR,18725
content_688a606b804c,0.42,104,10.0,1,STALE,MONITOR,18726
content_688d1be4cb88,0.49,104,0.0,1,STALE,MONITOR,18727
content_68af00132044,0.15,14,140.0,1,HIGH_VOLUME,MONITOR,18728
content_68af684c0b56,0.25,104,0.0,1,STALE,MONITOR,18729
content_68b73fa78cd5,0.23,20,50.0,1,HIGH_VOLUME,MONITOR,18730
content_68bf33ee433a,0.14,20,110.0,1,HIGH_VOLUME,MONITOR,18731
content_68c5e7d6c717,0.65,20,70.0,1,HIGH_VOLUME,MONITOR,18732
content_68c84919f30e,0.12,20,40.0,1,HIGH_VOLUME,MONITOR,18733
content_68d7e43e811c,0.62,104,10.0,1,STALE,MONITOR,18734
content_68dd914f8721,0.19,22,320.0,1,HIGH_VOLUME,MONITOR,18735
content_68e3bd48dcd3,0.69,28,110.0,1,HIGH_VOLUME,MONITOR,18736
content_68e989faf916,0.23,104,10.0,1,STALE,MONITOR,18737
content_68f19ea7f01a,0.18,104,10.0,1,STALE,MONITOR,18738
content_68f2672b50cd,0.12,104,10.0,1,STALE,MONITOR,18739
content_68fab43b918f,0.26,104,10.0,1,STALE,MONITOR,18740
content_69091cb44da3,3.7,104,0.0,1,STALE,MONITOR,18741
content_690b4d8e58eb,0.19,13,90.0,1,HIGH_VOLUME,MONITOR,18742
content_69235437ce4d,0.25,104,0.0,1,STALE,MONITOR,18743
content_692eaa4b34d2,0.17,104,10.0,1,STALE,MONITOR,18744
content_6930a3a534fc,0.08,22,3600.0,1,HIGH_VOLUME,MONITOR,18745
content_6931ec9c9d30,0.26,104,10.0,1,STALE,MONITOR,18746
content_69333d3b74cf,0.44,104,0.0,1,STALE,MONITOR,18747
content_6935194d6d56,0.22,104,10.0,1,STALE,MONITOR,18748
content_6948111bae6b,0.08,104,10.0,1,STALE,MONITOR,18749
content_696f469bf382,0.39,104,20.0,1,STALE,MONITOR,18750
content_69790a71d487,0.16,104,0.0,1,STALE,MONITOR,18751
content_6980a8987dd4,0.2,104,0.0,1,STALE,MONITOR,18752
content_698801c4a6e6,0.39,104,10.0,1,STALE,MONITOR,18753
content_69881ed75d10,0.58,104,10.0,1,STALE,MONITOR,18754
content_69884e990157,0.08,104,0.0,1,STALE,MONITOR,18755
content_6989c356365e,0.25,35,320.0,1,HIGH_VOLUME,MONITOR,18756
content_698fe3b450ac,0.37,104,0.0,1,STALE,MONITOR,18757
content_6990c9b312cf,0.33,14,30.0,1,HIGH_VOLUME,MONITOR,18758
content_6997934f17ed,0.1,104,0.0,1,STALE,MONITOR,18759
content_69996e576c9b,0.2,104,10.0,1,STALE,MONITOR,18760
content_699f5e98aebb,0.15,104,0.0,1,STALE,MONITOR,18761
content_69aa50d0821a,0.31,25,40.0,1,HIGH_VOLUME,MONITOR,18762
content_69b042c3933b,0.78,104,10.0,1,STALE,MONITOR,18763
content_69b2f71fccea,0.61,104,0.0,1,STALE,MONITOR,18764
content_69b461c80ae0,0.52,104,20.0,1,STALE,MONITOR,18765
content_69b51727a5ce,0.11,104,0.0,1,STALE,MONITOR,18766
content_69b6bf0d699d,0.27,14,110.0,1,HIGH_VOLUME,MONITOR,18767
content_69c2c14226b8,0.3,20,390.0,1,HIGH_VOLUME,MONITOR,18768
content_69ccf0b9d497,0.53,104,0.0,1,STALE,MONITOR,18769
content_69cdbc18baca,1.3,104,0.0,1,STALE,MONITOR,18770
content_69dff57b52cc,0.13,104,0.0,1,STALE,MONITOR,18771
content_69eaa5db96c1,0.26,104,20.0,1,STALE,MONITOR,18772
content_69fad7e6c50c,1.32,106,0.0,1,STALE,MONITOR,18773
content_69fd67402908,0.7,104,0.0,1,STALE,MONITOR,18774
content_69ffbf4dca66,0.2,104,10.0,1,STALE,MONITOR,18775
content_6a06cceeb86d,0.38,104,20.0,1,STALE,MONITOR,18776
content_6a0e55841e2e,0.25,7,30.0,1,HIGH_VOLUME,MONITOR,18777
content_6a2e3c90f287,0.23,104,0.0,1,STALE,MONITOR,18778
content_6a40361ddc09,0.13,104,10.0,1,STALE,MONITOR,18779
content_6a4a7b5b75cf,0.81,104,0.0,1,STALE,MONITOR,18780
content_6a5b8ccbd700,0.6,104,0.0,1,STALE,MONITOR,18781
content_6a946ebeb5db,0.73,104,0.0,1,STALE,MONITOR,18782
content_6a9e1a1fa1ee,0.19,20,4400.0,1,HIGH_VOLUME,MONITOR,18783
content_6aa83139aa9b,0.12,104,0.0,1,STALE,MONITOR,18784
content_6aaab096e85f,0.36,104,0.0,1,STALE,MONITOR,18785
content_6aaf114d924b,0.08,104,0.0,1,STALE,MONITOR,18786
content_6ab36c526d62,0.15,22,50.0,1,HIGH_VOLUME,MONITOR,18787
content_6ab83215efd5,0.32,104,20.0,1,STALE,MONITOR,18788
content_6ab860e922b5,0.73,20,70.0,1,HIGH_VOLUME,MONITOR,18789
content_6abc159202b6,0.11,20,40.0,1,HIGH_VOLUME,MONITOR,18790
content_6ac3ab740bbf,0.14,106,0.0,1,STALE,MONITOR,18791
content_6ae5234e2abc,0.52,104,0.0,1,STALE,MONITOR,18792
content_6ae6efde2b86,0.09,13,170.0,1,HIGH_VOLUME,MONITOR,18793
content_6afa1847de23,0.27,104,0.0,1,STALE,MONITOR,18794
content_6b1ceedddf33,1.03,104,0.0,1,STALE,MONITOR,18795
content_6b296ae2c02f,0.13,13,2400.0,1,HIGH_VOLUME,MONITOR,18796
content_6b2fabc3d052,0.24,104,10.0,1,STALE,MONITOR,18797
content_6b353142b24f,0.34,104,0.0,1,STALE,MONITOR,18798
content_6b3e8765f953,0.38,104,0.0,1,STALE,MONITOR,18799
content_6b4b2003ba99,0.56,104,0.0,1,STALE,MONITOR,18800
content_6b4b7f90ac0a,0.11,104,10.0,1,STALE,MONITOR,18801
content_6b5fb4940974,0.68,20,50.0,1,HIGH_VOLUME,MONITOR,18802
content_6b6043235074,0.5,104,0.0,1,STALE,MONITOR,18803
content_6b6a1f41dc0b,0.16,20,50.0,1,HIGH_VOLUME,MONITOR,18804
content_6b6f63b41600,0.26,20,70.0,1,HIGH_VOLUME,MONITOR,18805
content_6b6f823e966a,16.67,211,0.0,1,STALE,MONITOR,18806
content_6b75ddee0638,0.38,104,0.0,1,STALE,MONITOR,18807
content_6b7ba593a8bb,0.58,104,10.0,1,STALE,MONITOR,18808
content_6b85763742a3,0.93,20,30.0,1,HIGH_VOLUME,MONITOR,18809
content_6b86711d8ef0,0.24,8,50.0,1,HIGH_VOLUME,MONITOR,18810
content_6b8ac4a2ef5b,0.31,104,0.0,1,STALE,MONITOR,18811
content_6b9979265e54,0.32,104,0.0,1,STALE,MONITOR,18812
content_6bbb19d674d6,0.36,104,20.0,1,STALE,MONITOR,18813
content_6bcc05d40b17,0.14,25,50.0,1,HIGH_VOLUME,MONITOR,18814
content_6bcf565804c0,0.2,104,0.0,1,STALE,MONITOR,18815
content_6beb5eb7eefd,0.25,104,0.0,1,STALE,MONITOR,18816
content_6bf53891613e,0.17,104,0.0,1,STALE,MONITOR,18817
content_6c13999dcf48,0.29,20,480.0,1,HIGH_VOLUME,MONITOR,18818
content_6c16039d7535,0.38,104,0.0,1,STALE,MONITOR,18819
content_6c2787d12b8f,0.32,22,30.0,1,HIGH_VOLUME,MONITOR,18820
content_6c34b50d543a,0.23,104,0.0,1,STALE,MONITOR,18821
content_6c3a6dd1cf22,0.34,20,30.0,1,HIGH_VOLUME,MONITOR,18822
